year,country,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
1968,"Malaysia",48.07502,2.462754,54.58014,3.133072,,,,
1969,"Malaysia",47.82575,2.688103,54.33007,3.555523,,,,
1970,"Malaysia",47.09464,2.193734,53.43861,2.959206,,,,
1971,"Malaysia",45.91067,2.702775,51.87996,3.729889,,,,
1972,"Malaysia",45.13887,2.561277,50.64788,3.596679,,,,
1973,"Malaysia",44.49256,2.732459,49.69816,3.932911,,,,
1974,"Malaysia",45.3403,2.508382,51.02523,3.697593,,,,
1975,"Malaysia",45.7983,2.46112,52.19921,3.562605,,,,
1976,"Malaysia",47.79284,2.568954,53.90891,3.197014,,,,
1977,"Malaysia",49.1322,3.616541,54.03447,2.989222,,,,
1978,"Malaysia",50.7814,4.252765,53.80747,2.951002,,,,
1979,"Malaysia",52.21824,6.234209,53.31587,2.623323,,,,
1983,"Malaysia",44.54075,2.572162,49.66952,3.297128,,,,
1984,"Malaysia",44.08329,2.117896,49.14447,3.004744,,,,
1985,"Malaysia",43.76754,2.228685,48.74465,3.264112,,,,
1986,"Malaysia",43.08379,2.191687,47.98278,3.361837,,,,
1987,"Malaysia",42.8007,1.799541,47.56507,2.972709,,,,
1988,"Malaysia",42.34657,1.855747,47.02029,2.989138,,,,
1989,"Malaysia",42.46488,1.448535,46.94153,2.462271,,,,
1990,"Malaysia",42.35068,1.465616,46.71262,2.422897,,,,
1991,"Malaysia",42.72287,1.853231,47.0788,2.692517,,,,
1992,"Malaysia",43.0766,1.807649,47.46348,2.5514,,,,
1993,"Malaysia",43.59624,2.215662,48.15731,2.888173,,,,
1994,"Malaysia",43.95716,2.157852,48.44536,2.95902,,,,
1995,"Malaysia",43.98964,1.835979,48.4876,2.624259,,,,
1996,"Malaysia",44.02584,2.067384,48.32369,3.114464,,,,
1997,"Malaysia",43.6335,1.323518,47.90634,2.409933,,,,
1998,"Malaysia",43.99627,1.521525,47.94347,2.792164,,,,
1999,"Malaysia",44.35904,1.851083,47.9806,3.364906,,,,
2000,"Malaysia",45.50994,2.918498,48.53473,4.185805,,,,
2001,"Malaysia",44.64179,2.834147,48.10938,3.927601,,,,
2002,"Malaysia",44.05228,3.255893,48.03274,3.755097,,,,
2003,"Malaysia",41.98742,2.701212,46.80091,3.698291,,,,
2004,"Malaysia",40.69851,2.594898,46.14484,3.420814,,,,
2005,"Malaysia",39.74615,1.88761,45.01175,3.513306,,,,
2006,"Malaysia",39.71108,2.196961,44.83549,3.525485,,,,
2007,"Malaysia",40.5216,1.495692,44.7571,3.136016,,,,
2008,"Malaysia",41.16798,1.457332,45.10923,2.943702,,,,
2009,"Malaysia",41.81435,1.573341,45.46135,2.95218,,,,
2010,"Malaysia",43.09216,3.694027,45.40268,3.59487,,,,
2011,"Malaysia",44.09174,5.080278,45.28169,3.451703,,,,
2012,"Malaysia",45.09131,6.589202,45.16069,3.420444,,,,
1998,"Maldives",62.01767,3.21592,67.30904,12.15549,,,,
1999,"Maldives",57.16957,2.754848,61.60472,10.4984,,,,
2000,"Maldives",52.32146,2.324956,55.90042,8.996361,,,,
2001,"Maldives",47.47336,1.947009,50.19611,7.740175,,,,
2002,"Maldives",42.62526,1.656942,44.49179,6.86613,,,,
2003,"Maldives",37.77715,1.506407,38.78748,6.529533,,,,
2004,"Maldives",37.62687,1.507195,39.08392,6.538842,,,,
1989,"Mali",36.40639,2.226104,41.85103,5.079037,,,,
1990,"Mali",37.97576,1.986568,43.05165,4.391392,,,,
1991,"Mali",39.54513,1.806318,44.25228,3.794113,,,,
1992,"Mali",41.1145,1.704271,45.4529,3.336094,,,,
1993,"Mali",42.68387,1.694614,46.65352,3.080102,,,,
1994,"Mali",44.25324,1.778852,47.85414,3.076978,,,,
1995,"Mali",43.58235,1.727601,47.44107,3.091728,,,,
1996,"Mali",42.91146,1.731893,47.028,3.274368,,,,
1997,"Mali",42.24058,1.791327,46.61493,3.599431,,,,
1998,"Mali",41.56969,1.900739,46.20187,4.032621,,,,
1999,"Mali",40.89881,2.05215,45.7888,4.543113,,,,
2000,"Mali",40.22792,2.237049,45.37572,5.107782,,,,
2001,"Mali",39.55704,2.447858,44.96266,5.710579,,,,
2002,"Mali",39.41459,2.228752,44.83761,5.243838,,,,
2003,"Mali",39.27215,2.097658,44.71257,4.996594,,,,
2004,"Mali",39.12971,2.071354,44.58752,5.001504,,,,
2005,"Mali",38.98726,2.153684,44.46248,5.257863,,,,
2006,"Mali",38.84482,2.333175,44.33744,5.732031,,,,
2007,"Mali",37.36162,2.031339,42.72603,4.966206,,,,
2008,"Mali",35.87842,1.845548,41.11462,4.479905,,,,
2009,"Mali",34.39522,1.811857,39.5032,4.367519,,,,
2010,"Mali",32.91202,1.938214,37.89179,4.656204,,,,
2000,"Malta",29.76748,1.395687,49.13548,4.807003,,,,
2001,"Malta",29.21573,1.22197,48.29098,4.215868,,,,
2002,"Malta",28.66397,1.066251,47.44649,3.69002,,,,
2003,"Malta",28.11222,.937542,46.60199,3.261196,,,,
2004,"Malta",27.56047,.848228,45.75749,2.971697,,,,
2005,"Malta",27.00871,.8114241,44.91299,2.86409,,,,
2006,"Malta",27.1291,.7736156,45.09812,2.768402,,,,
2007,"Malta",27.12473,.7437906,45.04121,2.720867,,,,
2008,"Malta",27.31762,.7509067,45.33292,2.740121,,,,
2009,"Malta",27.30989,.7530656,45.2972,2.750578,,,,
2010,"Malta",27.41964,.7615762,45.47394,2.752442,,,,
2011,"Malta",27.33782,.7885239,45.36185,2.833175,,,,
2012,"Malta",27.35269,.8215679,45.37648,2.96547,,,,
1987,"Mauritania",42.25975,2.001717,49.84119,4.800491,,,,
1988,"Mauritania",42.10196,1.986924,49.67481,4.748458,,,,
1989,"Mauritania",41.99883,1.818703,49.29286,4.384379,,,,
1990,"Mauritania",41.89571,1.696371,48.91091,4.13895,,,,
1991,"Mauritania",41.79258,1.630293,48.52896,4.033886,,,,
1992,"Mauritania",41.68945,1.627335,48.14701,4.080047,,,,
1993,"Mauritania",41.58633,1.687829,47.76506,4.272532,,,,
1994,"Mauritania",39.75532,1.489785,45.62667,3.688745,,,,
1995,"Mauritania",37.92431,1.360893,43.48829,3.269191,,,,
1996,"Mauritania",34.64762,1.350836,39.81147,3.195482,,,,
1997,"Mauritania",35.0616,1.254633,39.42882,2.96524,,,,
1998,"Mauritania",35.47558,1.251101,39.04617,2.935935,,,,
1999,"Mauritania",35.88956,1.340973,38.66353,3.113247,,,,
2000,"Mauritania",36.30355,1.507636,38.28088,3.465606,,,,
2001,"Mauritania",37.06894,1.506016,40.21175,3.484966,,,,
2002,"Mauritania",37.83432,1.674631,42.14262,3.943094,,,,
2003,"Mauritania",38.59971,1.97025,44.07349,4.713749,,,,
2004,"Mauritania",39.3651,2.34533,46.00436,5.670918,,,,
2005,"Mauritania",39.45561,2.138177,46.03711,5.128732,,,,
2006,"Mauritania",39.54612,2.09415,46.06986,4.94856,,,,
2007,"Mauritania",39.63663,2.222962,46.10261,5.168401,,,,
2008,"Mauritania",39.72714,2.498018,46.13536,5.742498,,,,
1975,"Mauritius",39.85565,1.676718,44.31412,2.280251,,,,
1980,"Mauritius",42.40161,6.956843,41.46241,2.382487,,,,
1982,"Mauritius",40.16676,5.550545,41.39252,2.827187,,,,
1984,"Mauritius",37.99634,4.164266,41.32262,3.939703,,,,
1985,"Mauritius",37.85412,4.12742,41.61921,4.130884,,,,
1986,"Mauritius",37.89339,3.357147,41.74618,3.526706,,,,
1987,"Mauritius",38.26987,4.314333,42.03911,4.667984,,,,
1988,"Mauritius",37.91191,3.900434,41.39811,4.227655,,,,
1989,"Mauritius",37.55396,3.895575,40.75712,4.224432,,,,
1990,"Mauritius",37.196,4.301142,40.11612,4.65922,,,,
1991,"Mauritius",36.8362,2.629488,39.74055,2.987819,,,,
1992,"Mauritius",39.59767,2.884306,42.29908,3.650011,,,,
1993,"Mauritius",42.35915,3.313886,44.85761,4.588321,,,,
1994,"Mauritius",45.12062,3.860319,47.41614,5.66722,,,,
1995,"Mauritius",47.8821,4.481058,49.97467,6.820312,,,,
1996,"Mauritius",50.64357,5.149301,52.5332,8.015641,,,,
1997,"Mauritius",54.09479,6.425051,55.69065,10.02265,,,,
1998,"Mauritius",52.70892,5.595638,54.2946,8.82674,,,,
1999,"Mauritius",51.32304,4.944521,52.89854,7.938087,,,,
2000,"Mauritius",49.93717,4.548919,51.50249,7.467211,,,,
2001,"Mauritius",48.5513,4.477084,50.10643,7.493289,,,,
2002,"Mauritius",49.80699,5.349536,52.88375,9.397274,,,,
2003,"Mauritius",46.75776,4.882543,49.8391,7.36972,,,,
2004,"Mauritius",43.70853,4.628457,46.79445,5.719585,,,,
2005,"Mauritius",39.28854,4.302639,43.7498,4.848856,,,,
2006,"Mauritius",39.3897,3.448576,44.17218,4.880213,,,,
1963,"Mexico",49.18561,.646059,56.62967,1.289338,,,,
1968,"Mexico",52.98756,.4568022,61.30351,.9509315,,,,
1969,"Mexico",52.54261,1.038741,60.57852,1.73117,,,,
1970,"Mexico",52.29593,1.395591,59.95332,2.197735,,,,
1971,"Mexico",51.68362,2.312802,58.24033,3.470152,,,,
1972,"Mexico",51.48545,2.705252,56.9735,4.081474,,,,
1973,"Mexico",51.56139,2.747114,55.73135,4.094838,,,,
1974,"Mexico",51.59967,2.694519,55.1092,4.161564,,,,
1975,"Mexico",51.69982,1.93654,54.71767,3.006238,,,,
1976,"Mexico",51.07551,2.328914,54.0564,3.642981,,,,
1977,"Mexico",50.63179,1.910743,53.53664,2.914968,,,,
1978,"Mexico",49.87745,2.628944,52.84243,3.9544,,,,
1979,"Mexico",49.61606,2.613738,52.56086,3.942731,,,,
1980,"Mexico",48.82644,2.879955,51.58876,4.407957,,,,
1981,"Mexico",48.03757,2.87122,50.42594,4.48307,,,,
1982,"Mexico",46.39545,2.502107,48.04773,3.877913,,,,
1983,"Mexico",44.96362,1.817631,45.95586,2.726782,,,,
1984,"Mexico",43,.651767,43.1,.8,,,,
1985,"Mexico",44.507,1.879967,45.20391,2.745252,1.386301,3.499463,.6969125,1.600221
1986,"Mexico",45.43439,2.659929,46.42223,3.965191,1.794762,5.330864,.987847,2.494024
1987,"Mexico",45.88865,2.704032,46.98294,3.966797,2.006601,5.320761,1.094291,2.529406
1988,"Mexico",45.63811,1.903031,46.40946,2.707399,1.521372,3.416853,.7713506,1.609372
1989,"Mexico",45.2,.554126,45.6,.4,.8929122,1.085796,.4080044,.4952402
1990,"Mexico",46.04676,1.595001,46.47916,2.154448,.8420824,2.860673,.4323997,1.332383
1991,"Mexico",46.78438,1.405556,47.24358,1.880963,.9089193,2.40953,.4592084,1.142636
1992,"Mexico",47.5,.616918,48,.6,1.023534,1.281173,.4950641,.618219
1993,"Mexico",47.96064,.8609382,48.56149,1.072869,1.219707,1.364586,.6008501,.6694307
1994,"Mexico",48.5,.535928,49.2,.4,1.501337,.9630302,.739829,.4752697
1995,"Mexico",47.81001,.6439851,48.54998,.7688025,1.516127,.9518229,.7399678,.4685409
1996,"Mexico",47,.408167,47.8,.5,1.619203,.9149225,.776513,.4422421
1997,"Mexico",47.83183,.7397601,48.57027,.9119939,1.504912,1.394202,.7384427,.6853764
1998,"Mexico",48.6,.47048,49.3,.4,1.419848,.8740164,.7011074,.4326849
1999,"Mexico",48.59258,.4564621,49.13388,.4258492,1.099563,.7398433,.5412962,.3647949
2000,"Mexico",48.6,.622016,49,.6,.771262,1.22285,.3814848,.6012807
2001,"Mexico",47.69475,.4755405,48.58865,.4617679,1.836831,.8108025,.8938982,.3971924
2002,"Mexico",46.8,.532317,48.2,.5,2.913228,1.039711,1.406311,.5072784
2003,"Mexico",46.24698,.3764364,47.65203,.3337566,2.947429,.6184252,1.405051,.2973623
2004,"Mexico",45.7,.363738,47.1,.3,2.978614,.70392,1.40379,.3343845
2005,"Mexico",45.65061,.2602072,47.26797,.2263761,3.421369,.384931,1.617356,.1833761
2006,"Mexico",45.55555,.2346663,47.37922,.2172932,3.848856,.3130344,1.823674,.149972
2007,"Mexico",45.37376,.2833587,47.48827,.2427137,4.452307,.4419217,2.114517,.2121255
2008,"Mexico",45.2,.357453,47.6,.3,5.052178,.6975524,2.40536,.3372691
2009,"Mexico",44.3427,.3007127,46.99666,.2509438,5.646692,.4873533,2.653961,.2318082
2010,"Mexico",43.5,.337635,46.4,.3,6.254617,.6673967,2.902562,.316332
2011,"Mexico",44.03529,.332102,47.01273,.3902725,6.330481,.6437755,2.977436,.3161968
2012,"Mexico",44.57715,.3873498,47.62946,.5640877,6.400787,.9323438,3.05231,.4697165
1981,"Moldova",21.08879,3.782517,23.9243,9.252091,,,,
1986,"Moldova",22.85955,2.161628,25.46383,5.148834,,,,
1987,"Moldova",23.07316,1.631288,25.46086,3.800592,,,,
1988,"Moldova",23.28678,1.154785,25.4579,2.565835,,,,
1989,"Moldova",22.84506,.9128687,25.01528,1.562232,,,,
1990,"Moldova",24.66385,.9116493,26.01929,1.798982,,,,
1991,"Moldova",30.58181,1.918428,32.83661,3.004579,,,,
1992,"Moldova",31.62969,1.123717,34.80228,2.330248,,,,
1993,"Moldova",32.43619,1.129799,35.09055,2.062809,7.396514,3.446793,2.654366,1.324084
1994,"Moldova",33.45272,1.147171,36.37794,2.088708,7.881762,3.378574,2.925212,1.357469
1995,"Moldova",34.43893,1.304978,37.44663,2.242494,7.868257,3.47109,3.007706,1.43291
1996,"Moldova",35.71702,1.352806,39.00621,2.377881,8.262379,3.488094,3.289191,1.51918
1997,"Moldova",36.43566,1.324966,39.84835,2.531904,8.363859,3.759042,3.412695,1.680249
1998,"Moldova",36.84419,1.270066,40.30976,2.504055,8.404702,3.615425,3.465568,1.643021
1999,"Moldova",36.49821,1.221277,39.86107,2.500171,8.229778,3.791505,3.362856,1.695467
2000,"Moldova",35.9017,1.215431,39.09453,2.399331,7.973655,3.67613,3.192837,1.600194
2001,"Moldova",35.32481,1.212534,38.39451,2.379738,7.797694,3.723781,3.069708,1.586221
2002,"Moldova",34.90711,1.209104,37.84448,2.329716,7.570628,3.651079,2.937374,1.53799
2003,"Moldova",34.74661,1.200645,37.64085,2.304361,7.501739,3.600014,2.89424,1.505736
2004,"Moldova",34.92772,1.21904,37.68764,2.224154,7.155732,3.428428,2.759928,1.424172
2005,"Moldova",35.34431,1.215652,37.92272,2.207984,6.633902,3.425903,2.578411,1.415758
2006,"Moldova",35.69622,1.246748,37.99326,2.123039,5.900393,3.264025,2.29704,1.332184
2007,"Moldova",35.75129,1.234871,37.71297,2.164639,5.039477,3.45197,1.961673,1.383908
2008,"Moldova",35.22257,1.237018,37.06203,2.1398,4.798897,3.503435,1.839455,1.376412
2009,"Moldova",34.15732,1.20441,35.93267,2.159925,4.757645,3.663683,1.775351,1.394216
2010,"Moldova",33.36874,1.212602,35.29169,2.222677,5.236217,4.069752,1.922953,1.519955
2011,"Moldova",32.29218,1.242748,34.29313,2.317524,5.57745,4.609177,2.000948,1.669212
1991,"Mongolia",33.09962,1.397782,,,,,,
1992,"Mongolia",32.74199,1.296525,,,,,,
1993,"Mongolia",32.7709,1.207116,,,,,,
1994,"Mongolia",32.66967,1.288572,,,,,,
1995,"Mongolia",32.98911,1.489233,35.39143,7.169714,,,,
1996,"Mongolia",33.35822,1.609105,35.77998,5.851006,,,,
1997,"Mongolia",33.7082,1.790799,36.16853,5.023991,,,,
1998,"Mongolia",33.67732,1.502435,36.55708,4.942007,,,,
1999,"Mongolia",33.62271,1.557804,35.83078,4.390829,,,,
2000,"Mongolia",32.91534,1.156182,35.10447,4.045689,,,,
2001,"Mongolia",32.57595,1.087818,34.58199,4.009863,,,,
2002,"Mongolia",32.23656,1.086366,34.05952,4.216437,,,,
2003,"Mongolia",32.48093,1.186111,34.36622,4.265277,,,,
2004,"Mongolia",32.67397,1.09296,34.67293,4.511423,,,,
2005,"Mongolia",33.1242,1.13753,35.66533,4.681051,,,,
2006,"Mongolia",33.42273,1.136131,35.6293,4.660632,,,,
2007,"Mongolia",33.75488,1.217098,36.39001,5.017928,,,,
2008,"Mongolia",33.86905,1.347589,,,,,,
2000,"Montenegro",33.20392,2.151223,32.58053,3.204075,,,,
2001,"Montenegro",32.55811,1.871153,32.56751,2.855856,,,,
2002,"Montenegro",31.9123,1.618176,32.55449,2.56295,,,,
2003,"Montenegro",31.26649,1.406985,32.54147,2.346166,,,,
2004,"Montenegro",30.62068,1.258788,32.52845,2.227839,,,,
2005,"Montenegro",29.97488,1.197214,32.51543,2.22374,,,,
2006,"Montenegro",29.68482,1.13044,32.22034,2.084999,,,,
2007,"Montenegro",29.66687,1.103012,32.1759,2.035176,,,,
2008,"Montenegro",29.31858,1.089815,31.81368,1.989244,,,,
2009,"Montenegro",29.29883,1.12102,31.76096,2.071089,,,,
2010,"Montenegro",29.02347,1.149441,31.4892,2.102615,,,,
1960,"Morocco",55.88853,9.501988,60.31625,15.81153,,,,
1965,"Morocco",50.43779,12.0453,55.2929,19.52455,,,,
1969,"Morocco",61.42576,8.770443,62.05983,9.88031,,,,
1970,"Morocco",60.92805,9.047087,61.06738,7.951736,,,,
1975,"Morocco",65.01609,10.83117,69.01471,14.90922,,,,
1980,"Morocco",61.16865,9.739743,63.08614,16.07319,,,,
1984,"Morocco",38.41906,1.678466,45.16161,4.312531,,,,
1985,"Morocco",38.46777,1.68511,45.21029,4.376337,,,,
1986,"Morocco",37.91426,1.554724,44.55903,4.029135,,,,
1987,"Morocco",37.36074,1.468265,43.90777,3.794815,,,,
1988,"Morocco",36.80723,1.433701,43.25651,3.694917,,,,
1989,"Morocco",36.25371,1.454737,42.60526,3.740226,,,,
1990,"Morocco",35.7002,1.52908,41.954,3.925718,,,,
1991,"Morocco",36.2401,1.590253,42.66972,3.991202,,,,
1992,"Morocco",36.60457,1.499955,43.10006,3.804095,,,,
1993,"Morocco",36.96904,1.426868,43.5304,3.662921,,,,
1994,"Morocco",37.33351,1.373743,43.96074,3.57313,,,,
1995,"Morocco",37.69798,1.34295,44.39108,3.538635,,,,
1996,"Morocco",38.06245,1.336035,44.82142,3.561043,,,,
1997,"Morocco",38.42692,1.353363,45.25176,3.639304,,,,
1998,"Morocco",38.79139,1.394031,45.6821,3.769941,,,,
1999,"Morocco",38.92647,1.379889,45.90166,3.620016,,,,
2000,"Morocco",38.97359,1.37791,45.88067,3.597371,,,,
2001,"Morocco",39.10074,1.490161,46.07458,3.740773,,,,
2002,"Morocco",39.25012,1.507096,46.28667,3.799736,,,,
2003,"Morocco",39.3995,1.587517,46.49876,4.018336,,,,
2004,"Morocco",39.54889,1.722553,46.71085,4.372696,,,,
2005,"Morocco",39.69827,1.900601,46.92293,4.833047,,,,
2006,"Morocco",39.84765,2.110802,47.13502,5.37221,,,,
2007,"Morocco",39.99703,2.344526,47.34711,5.968865,,,,
1996,"Mozambique",40.28205,1.852814,46.83744,4.643183,,,,
1997,"Mozambique",39.9974,1.809562,46.69321,4.545416,,,,
1998,"Mozambique",40.89647,1.666237,47.42385,4.224242,,,,
1999,"Mozambique",41.79554,1.574569,48.15449,4.03722,,,,
2000,"Mozambique",42.69461,1.543786,48.88514,4.003198,,,,
2001,"Mozambique",43.59368,1.577457,49.61578,4.12596,,,,
2002,"Mozambique",44.49275,1.671691,50.34642,4.392381,,,,
2003,"Mozambique",43.45002,1.493793,49.07063,3.685905,,,,
2004,"Mozambique",43.10053,1.479477,48.71618,3.669843,,,,
2005,"Mozambique",42.75105,1.538525,48.36173,3.878195,,,,
2006,"Mozambique",42.8965,1.555194,47.89385,4.26834,,,,
2007,"Mozambique",43.04195,1.653649,47.42596,4.882824,,,,
2008,"Mozambique",43.32168,1.789292,45.85401,6.232912,,,,
1993,"Namibia",66.26005,3.019131,77.24214,6.619905,,,,
1994,"Namibia",65.35108,2.887311,76.27673,6.654594,,,,
1995,"Namibia",65.20885,2.765699,76.1091,6.404786,,,,
1996,"Namibia",65.06664,2.666248,75.94147,6.215788,,,,
1997,"Namibia",64.92441,2.591509,75.77384,6.093262,,,,
1998,"Namibia",64.78218,2.543663,75.60621,6.041252,,,,
1999,"Namibia",64.63996,2.524239,75.43858,6.061574,,,,
2000,"Namibia",64.49773,2.533891,75.27094,6.153513,,,,
2001,"Namibia",64.35551,2.572291,75.10331,6.31394,,,,
2002,"Namibia",64.21328,2.638185,74.93568,6.537815,,,,
2003,"Namibia",64.07106,2.729582,74.76804,6.818892,,,,
2004,"Namibia",64.53709,2.724337,75.24803,6.717832,,,,
2005,"Namibia",65.00311,2.822342,75.72802,6.873622,,,,
2006,"Namibia",63.65848,2.706152,74.20163,6.53712,,,,
2007,"Namibia",62.31384,2.71813,72.67524,6.531002,,,,
2008,"Namibia",60.96921,2.856662,71.14885,6.856151,,,,
2009,"Namibia",59.62457,3.104856,69.62246,7.469433,,,,
2010,"Namibia",58.27993,3.43905,68.09607,8.307275,,,,
1976,"Nepal",53.10071,5.899942,55.03805,1.684152,,,,
1977,"Nepal",52.12019,4.939403,55.19772,1.68055,,,,
1984,"Nepal",27.76556,1.14325,29.22861,2.655387,,,,
1995,"Nepal",38.27536,1.505556,40.321,6.489374,,,,
1996,"Nepal",38.38627,1.466349,40.22443,6.464654,,,,
1997,"Nepal",39.5219,1.452514,41.51407,6.292124,,,,
1998,"Nepal",40.65753,1.470149,42.80371,6.239347,,,,
1999,"Nepal",41.79316,1.518157,44.09336,6.309328,,,,
2000,"Nepal",42.92879,1.593797,45.38301,6.498102,,,,
2001,"Nepal",44.06442,1.69337,46.67265,6.795777,,,,
2002,"Nepal",45.20005,1.812936,47.9623,7.188838,,,,
2003,"Nepal",46.33569,1.94882,49.25194,7.662621,,,,
2004,"Nepal",46.54359,1.935343,49.45018,7.739472,,,,
2005,"Nepal",44.263,1.793154,47.02225,7.211701,,,,
2006,"Nepal",41.98241,1.693348,44.59433,6.834158,,,,
2007,"Nepal",39.70182,1.643663,42.1664,6.632546,,,,
2008,"Nepal",37.42123,1.648637,39.73848,6.622953,,,,
2009,"Nepal",35.14063,1.707792,37.31055,6.80619,,,,
2010,"Nepal",32.86004,1.815841,34.88263,7.167483,,,,
1962,"Netherlands",25.85038,.7554804,50.07911,1.66921,,,,
1963,"Netherlands",26.27123,.9458432,49.96794,2.125092,,,,
1964,"Netherlands",26.63875,.9514555,50.20612,2.07338,,,,
1965,"Netherlands",27.63457,1.014344,51.28217,2.34971,,,,
1966,"Netherlands",28.19184,1.027366,51.90608,2.307951,,,,
1967,"Netherlands",28.91778,.9840988,53.13386,2.490461,,,,
1968,"Netherlands",28.74374,1.054949,52.12081,2.33535,,,,
1970,"Netherlands",28.32369,1.225214,50.06964,2.431213,,,,
1973,"Netherlands",25.79466,1.098038,41.86035,2.066582,,,,
1974,"Netherlands",25.71976,1.07392,43.08376,2.158836,,,,
1975,"Netherlands",25.54193,1.03302,43.32923,1.902972,41.02142,1.59258,17.78729,1.244461
1976,"Netherlands",25.29686,1.029714,44.34023,2.052613,42.91436,1.512844,19.04337,1.340297
1977,"Netherlands",24.97249,1.022334,44.85001,1.998486,44.29261,1.446996,19.87751,1.299846
1978,"Netherlands",24.73522,.988104,45.55526,2.096668,45.66648,1.554494,20.82004,1.447371
1979,"Netherlands",24.58916,.9231098,46.34573,2.007731,46.91008,1.518078,21.75657,1.434093
1980,"Netherlands",24.61043,.8341691,46.93926,1.856769,47.54473,1.215029,22.32883,1.272266
1981,"Netherlands",24.74439,.7403267,47.65516,1.546878,48.06241,1.003044,22.91078,1.039309
1982,"Netherlands",24.92601,.7359377,48.06315,1.322398,48.13354,.9378468,23.13714,.8547927
1983,"Netherlands",25.2,.811249,48.8,1,48.30568,1.515582,23.55331,.9357551
1984,"Netherlands",24.5934,.6962919,48.09587,1.206858,48.86223,.9059758,23.50247,.787492
1985,"Netherlands",24.07484,.5859944,47.78141,1.174214,49.60831,.7783122,23.70657,.7880068
1986,"Netherlands",23.9072,.4808916,47.67073,1.024501,49.84361,.6540742,23.76353,.6978818
1987,"Netherlands",23.6,.321934,47.9,.7,50.70771,.6872778,24.29127,.6082019
1988,"Netherlands",24.59275,.2993562,46.9894,.6199481,47.66089,.4133522,22.39665,.4166916
1989,"Netherlands",25.50735,.3438182,46.28624,.5364916,44.89146,.467301,20.77888,.34326
1990,"Netherlands",26.6,.521555,45.5,.6,41.60195,1.017612,18.93013,.5654002
1991,"Netherlands",26.1896,.3396495,45.77055,.4902426,42.78012,.4886914,19.58096,.3226027
1992,"Netherlands",25.94817,.2852099,46.0709,.4933283,43.67644,.4092215,20.12273,.3261447
1993,"Netherlands",25.7,.334521,46.5,.6,44.76987,.7194846,20.83384,.5352612
1994,"Netherlands",25.37856,.2832101,45.95862,.589153,44.77671,.4376423,20.58006,.4045284
1995,"Netherlands",25.07158,.3101946,45.51522,.6907566,44.91158,.5089666,20.44364,.4828383
1996,"Netherlands",24.71972,.3191671,44.96156,.7185478,45.01541,.5215951,20.24184,.499179
1997,"Netherlands",24.2919,.3092996,44.33015,.6986808,45.19757,.5117993,20.03825,.4853612
1998,"Netherlands",23.81978,.2888342,43.69825,.594695,45.48753,.4370736,19.87848,.3977812
1999,"Netherlands",23.1,.312984,42.8,.6,46.02338,.7475065,19.70686,.5039212
2000,"Netherlands",24.07807,.3333378,43.73758,.6027875,44.94682,.4691891,19.65951,.3860954
